0,52,0,0,0,0,0,0,0,0,0,0.7999487519264221,0.0687675848603248,0.0006299276719801,0.0232911501079797,0.0290884543210268,0.0002339510974707,0.0779656916856765,2.590521489764797e-06,3.540606712704175e-06,6.84093392919749e-05
0,50,0,0,0,0,0,0,0,0,0,0.7998552322387695,0.0298406295478343,0.0126086790114641,0.1193995103240013,0.0253150071948766,0.0033804236445575,0.0070214453153312,2.9687984351767227e-05,0.0025237577501684,2.5645784262451343e-05
1,0,47,0,0,0,0,0,0,0,4,0.0860145613551139,0.004391027148813,0.0028692712076008,0.0803303644061088,0.0016258892137557,0.0029182061553001,0.0009869104251265,6.2500053900294e-05,0.0210258979350328,0.7997753620147705
1,0,50,0,0,0,1,0,0,0,0,0.7997013926506042,0.1723629832267761,0.0037712440825998,0.0008671656250953,0.0001796970027498,8.173870446626097e-05,0.0001577872026246,1.3263105756777804e-05,0.0198091249912977,0.003055558539927
8,0,0,0,0,0,0,0,0,51,0,0.0316573902964592,0.0012063813628628,0.017951825633645,0.0478852577507495,0.0189508479088544,0.0174003560096025,0.0017849329160526,0.0083720181137323,0.7996063828468323,0.0551846511662006
6,0,0,1,0,0,1,51,0,0,0,0.0107895014807581,3.379622285137884e-05,0.0509157292544841,0.0023115824442356,0.7995955348014832,0.0123008927330374,0.1179566234350204,0.0009461168665438,0.0050714914686977,7.865745283197612e-05
6,0,0,0,0,0,0,51,0,0,0,0.0010612538317218,3.906723122781841e-06,0.0615208409726619,0.006239706184715,0.7995153665542603,0.0005191678646951,0.1310291290283203,0.0001009995030472,4.840634574065916e-06,4.645188255381072e-06
8,5,0,2,0,1,0,0,0,44,0,0.7993819713592529,0.0142828654497861,0.0796621292829513,0.0098495809361338,0.032461728900671,0.0015546743525192,0.0004866154631599,0.0001083736060536,0.0616988129913806,0.0005132818478159
7,0,0,0,0,0,0,0,50,0,0,0.0001475011085858,1.0319035936845466e-05,0.0055389595218002,0.0154556185007095,0.1318665593862533,0.0473892986774444,0.0002655430289451,0.7993231415748596,2.1648074999269795e-10,3.0897147098585265e-06
0,52,0,0,0,0,0,0,0,2,0,0.0852518081665039,0.7991908192634583,2.193156888097292e-06,2.291889131811331e-07,2.75069272914763e-10,5.7466671421479995e-09,8.186271571730688e-08,2.0288663193923643e-08,8.610105339812436e-08,0.1155547797679901
6,0,0,0,0,0,0,50,0,0,0,0.011233327910304,0.0214106272906065,0.0076281176880002,0.0387416221201419,0.0509729534387588,0.0009894802933558,0.7991401553153992,2.0709256205009297e-05,0.067485935986042,0.0023770320694893
