0,53,0,0,0,0,0,0,0,0,0,0.6499025821685791,0.0001394142163917,0.3002404868602752,0.0107968188822269,0.0141456881538033,0.0022515545133501,0.0198710747063159,0.000488662160933,0.0021535325795412,1.020229592541e-05
0,46,0,0,0,0,0,0,0,5,0,0.6498988270759583,0.0010558908106759,0.2050283551216125,0.0200481489300727,0.0817141309380531,0.0017825610702857,0.0015164526412263,0.0144535358995199,0.0230276007205247,0.0014744657091796
2,0,0,50,0,0,0,1,0,0,0,0.1572120040655136,0.0028389415238052,0.6496716737747192,0.0444064624607563,0.0447355471551418,0.0165069382637739,0.0567886047065258,0.0011008071014657,0.0259324237704277,0.0008065975271165
8,1,0,11,1,0,0,1,0,37,0,0.0322333164513111,0.0010718116536736,0.0048213154077529,0.0321046411991119,0.6496342420578003,0.0074617289938032,0.0056697889231145,0.0439529195427894,0.0165515039116144,0.206498771905899
3,0,0,3,46,1,2,0,0,0,0,0.0165205840021371,0.0267972368746995,0.0113846445456147,0.0457001812756061,0.2321935296058654,0.0016377894207835,0.6495311856269836,8.182334568118677e-05,0.0153229795396327,0.0008301211055368
3,0,0,0,50,0,0,0,0,0,0,0.0005707968957722,2.786625145745348e-06,0.0945234298706054,0.6494207978248596,0.1597912460565567,0.0235085655003786,0.0008849713485687,0.0689440593123436,0.0023457850329577,7.4405738814675715e-06
0,50,0,0,0,0,0,0,0,1,0,0.649272620677948,3.086774995608721e-06,0.2911608815193176,0.0020413168240338,0.0002506495220586,7.029726475593634e-06,0.0002214697160525,0.0003542976628523,0.0566204227507114,6.82518002577126e-05
4,0,0,0,0,45,3,1,1,1,0,0.6492271423339844,0.0001457428297726,0.0879551470279693,0.0011568096233531,0.2560020685195923,0.0001152312906924,0.0006927225622348,0.0001866033999249,0.0040618740022182,0.0004567162250168
0,44,1,6,0,0,1,0,0,2,0,0.0008940536063164,0.0218503810465335,0.0004630320181604,0.3002156615257263,0.0040070479735732,0.0069654597900807,1.7507791199022904e-05,0.0052478737197816,0.6490582227706909,0.0112808067351579
8,0,1,1,2,0,1,8,0,37,1,0.6490346789360046,0.0535624474287033,0.0014196479460224,0.0001472840085625,5.307703395374119e-05,4.195070687273983e-06,3.949119127355516e-05,2.289198022253913e-07,0.2946987748146057,0.0010401988402009
4,0,0,0,0,48,1,2,0,0,0,0.0011277862358838,5.220271759753814e-06,0.0372034460306167,0.1610727161169052,0.6490333676338196,0.031735360622406,0.1017650961875915,0.0059625250287353,0.0081025557592511,0.0039919638074934
